Field	T\dRuOx\n	T\dCernox\n	T\dRuOx\n Corrected	T\dCernox\n Corrected
1.491130000000000100e+01	1.210700000000000100e+00	1.503400000000000100e+00	1.398820519447326700e+00	1.411848545074462900e+00
1.490770000000000000e+01	1.209800000000000000e+00	1.503500000000000100e+00	1.397775292396545400e+00	1.411822319030761700e+00
1.490410000000000000e+01	1.209500000000000000e+00	1.503400000000000100e+00	1.397432327270507800e+00	1.412181854248046900e+00
1.490049999999999900e+01	1.210100000000000000e+00	1.503300000000000100e+00	1.398048877716064500e+00	1.411963462829589800e+00
1.489680000000000100e+01	1.209100000000000100e+00	1.503300000000000100e+00	1.396889328956604000e+00	1.411728382110595700e+00
1.489320000000000000e+01	1.209300000000000000e+00	1.503200000000000100e+00	1.397077322006225600e+00	1.411710739135742200e+00
1.488950000000000000e+01	1.208000000000000000e+00	1.503100000000000100e+00	1.395633339881897000e+00	1.411800384521484400e+00
1.488589999999999900e+01	1.211200000000000100e+00	1.503100000000000100e+00	1.399098634719848600e+00	1.411651611328125000e+00
1.488230000000000100e+01	1.210000000000000000e+00	1.503100000000000100e+00	1.397760152816772500e+00	1.411837100982666000e+00
1.487870000000000000e+01	1.209100000000000100e+00	1.502899999999999900e+00	1.396723389625549300e+00	1.411697387695312500e+00
1.487500000000000000e+01	1.209200000000000100e+00	1.502999999999999900e+00	1.396790862083435100e+00	1.411951541900634800e+00
1.487140000000000000e+01	1.208299999999999900e+00	1.502999999999999900e+00	1.395758032798767100e+00	1.411778926849365200e+00
1.486769999999999900e+01	1.210000000000000000e+00	1.502799999999999900e+00	1.397626876831054700e+00	1.411788940429687500e+00
1.486400000000000100e+01	1.209000000000000100e+00	1.502799999999999900e+00	1.396468162536621100e+00	1.411715507507324200e+00
1.486040000000000000e+01	1.209800000000000000e+00	1.502799999999999900e+00	1.397314786911010700e+00	1.411768436431884800e+00
1.485670000000000000e+01	1.210399999999999900e+00	1.502599999999999900e+00	1.397941827774047900e+00	1.411602020263671900e+00
1.485310000000000000e+01	1.209700000000000000e+00	1.502599999999999900e+00	1.397138714790344200e+00	1.411487102508544900e+00
1.484950000000000100e+01	1.210199999999999900e+00	1.502599999999999900e+00	1.397633790969848600e+00	1.411612987518310500e+00
1.484590000000000000e+01	1.210199999999999900e+00	1.502499999999999900e+00	1.397611737251281700e+00	1.411445617675781200e+00
1.484220000000000000e+01	1.212399999999999900e+00	1.502499999999999900e+00	1.400009393692016600e+00	1.411602497100830100e+00
1.483860000000000000e+01	1.208000000000000000e+00	1.502499999999999900e+00	1.395118474960327100e+00	1.411815166473388700e+00
1.483489999999999900e+01	1.210399999999999900e+00	1.502499999999999900e+00	1.397692084312439000e+00	1.411577701568603500e+00
1.483130000000000100e+01	1.209100000000000100e+00	1.502499999999999900e+00	1.396268367767334000e+00	1.411645889282226600e+00
1.482770000000000000e+01	1.210499999999999900e+00	1.502400000000000000e+00	1.397765755653381300e+00	1.411352157592773400e+00
1.482400000000000000e+01	1.209700000000000000e+00	1.502400000000000000e+00	1.396821379661560100e+00	1.411798000335693400e+00
1.482039999999999900e+01	1.210900000000000100e+00	1.502300000000000000e+00	1.398144245147705100e+00	1.411611557006835900e+00
1.481680000000000100e+01	1.211300000000000000e+00	1.502200000000000000e+00	1.398507118225097700e+00	1.411449909210205100e+00
1.481310000000000000e+01	1.211200000000000100e+00	1.502100000000000000e+00	1.398393273353576700e+00	1.411459445953369100e+00
1.480950000000000000e+01	1.211100000000000100e+00	1.502100000000000000e+00	1.398211717605590800e+00	1.411484718322753900e+00
1.480589999999999900e+01	1.209300000000000000e+00	1.502100000000000000e+00	1.396224856376647900e+00	1.411362171173095700e+00
1.480219999999999900e+01	1.209800000000000000e+00	1.502100000000000000e+00	1.396733641624450700e+00	1.411580562591552700e+00
1.479860000000000000e+01	1.208000000000000000e+00	1.502000000000000000e+00	1.394721984863281300e+00	1.411401271820068400e+00
1.479500000000000000e+01	1.209600000000000000e+00	1.502000000000000000e+00	1.396456718444824200e+00	1.411295413970947300e+00
1.479130000000000000e+01	1.209400000000000000e+00	1.502000000000000000e+00	1.396167874336242700e+00	1.411458969116210900e+00
1.478769999999999900e+01	1.210499999999999900e+00	1.502000000000000000e+00	1.397367596626281700e+00	1.411520957946777300e+00
1.478400000000000100e+01	1.211400000000000000e+00	1.501900000000000000e+00	1.398325443267822300e+00	1.411380767822265600e+00
1.478040000000000000e+01	1.210199999999999900e+00	1.501800000000000000e+00	1.397001385688781700e+00	1.411378860473632800e+00
1.477680000000000000e+01	1.211200000000000100e+00	1.501700000000000000e+00	1.398039221763610800e+00	1.411379814147949200e+00
1.477309999999999900e+01	1.208900000000000100e+00	1.501700000000000000e+00	1.395437002182006800e+00	1.411184310913085900e+00
1.476950000000000100e+01	1.211000000000000100e+00	1.501700000000000000e+00	1.397652983665466300e+00	1.411486148834228500e+00
1.476590000000000000e+01	1.209700000000000000e+00	1.501800000000000000e+00	1.396266341209411600e+00	1.411660194396972700e+00
1.476220000000000000e+01	1.209900000000000000e+00	1.501600000000000000e+00	1.396450757980346700e+00	1.411260128021240200e+00
1.475859999999999900e+01	1.210900000000000100e+00	1.501600000000000000e+00	1.397529959678649900e+00	1.411345958709716800e+00
1.475489999999999900e+01	1.211200000000000100e+00	1.501600000000000000e+00	1.397779345512390100e+00	1.411569595336914100e+00
1.475130000000000100e+01	1.212299999999999900e+00	1.501500000000000100e+00	1.398968458175659200e+00	1.411263942718505900e+00
1.474760000000000000e+01	1.210199999999999900e+00	1.501500000000000100e+00	1.396635770797729500e+00	1.411442279815673800e+00
1.474400000000000000e+01	1.211300000000000000e+00	1.501500000000000100e+00	1.397780299186706500e+00	1.411651611328125000e+00
1.474039999999999900e+01	1.210299999999999900e+00	1.501400000000000100e+00	1.396640419960022000e+00	1.411176681518554700e+00
1.473680000000000100e+01	1.208100000000000000e+00	1.501200000000000100e+00	1.394230604171752900e+00	1.411139011383056600e+00
1.473310000000000000e+01	1.210599999999999900e+00	1.501100000000000100e+00	1.396885037422180200e+00	1.411048412322998000e+00
1.472950000000000000e+01	1.210599999999999900e+00	1.501200000000000100e+00	1.396875023841857900e+00	1.411262989044189500e+00
1.472580000000000000e+01	1.208700000000000100e+00	1.501100000000000100e+00	1.394756317138671900e+00	1.411029338836669900e+00
1.472220000000000100e+01	1.209700000000000000e+00	1.501100000000000100e+00	1.395817637443542500e+00	1.411087989807128900e+00
1.471860000000000000e+01	1.210499999999999900e+00	1.501100000000000100e+00	1.396658539772033700e+00	1.411005973815918000e+00
1.471490000000000000e+01	1.211000000000000100e+00	1.500999999999999900e+00	1.397184610366821300e+00	1.411146163940429700e+00
1.471130000000000000e+01	1.209900000000000000e+00	1.500899999999999900e+00	1.395940065383911100e+00	1.410803318023681600e+00
1.470759999999999900e+01	1.212499999999999900e+00	1.500999999999999900e+00	1.398734092712402300e+00	1.411263465881347700e+00
1.470400000000000100e+01	1.212299999999999900e+00	1.500899999999999900e+00	1.398491740226745600e+00	1.411076545715332000e+00
1.470040000000000000e+01	1.211000000000000100e+00	1.500899999999999900e+00	1.397028446197509800e+00	1.410933494567871100e+00
1.469680000000000000e+01	1.210499999999999900e+00	1.500799999999999900e+00	1.396456122398376500e+00	1.411094188690185500e+00
1.469309999999999900e+01	1.212599999999999900e+00	1.500699999999999900e+00	1.398697376251220700e+00	1.410717487335205100e+00
1.468950000000000100e+01	1.211400000000000000e+00	1.500799999999999900e+00	1.397368550300598100e+00	1.411041736602783200e+00
1.468590000000000000e+01	1.211700000000000000e+00	1.500699999999999900e+00	1.397638559341430700e+00	1.411050319671630900e+00
1.468220000000000000e+01	1.209500000000000000e+00	1.500699999999999900e+00	1.395193576812744100e+00	1.411076545715332000e+00
1.467859999999999900e+01	1.210800000000000100e+00	1.500599999999999900e+00	1.396576762199401900e+00	1.411059856414794900e+00
1.467500000000000100e+01	1.210399999999999900e+00	1.500499999999999900e+00	1.396107554435730000e+00	1.410883426666259800e+00
1.467130000000000000e+01	1.213000000000000100e+00	1.500400000000000000e+00	1.398919582366943400e+00	1.410665035247802700e+00
1.466770000000000000e+01	1.212100000000000000e+00	1.500300000000000000e+00	1.397908329963684100e+00	1.410910129547119100e+00
1.466409999999999900e+01	1.210399999999999900e+00	1.500200000000000000e+00	1.396008491516113300e+00	1.410555362701416000e+00
1.466039999999999900e+01	1.210800000000000100e+00	1.500300000000000000e+00	1.396440386772155800e+00	1.410943031311035200e+00
1.465680000000000000e+01	1.211600000000000000e+00	1.500200000000000000e+00	1.397245168685913100e+00	1.410790443420410200e+00
1.465320000000000000e+01	1.211100000000000100e+00	1.500300000000000000e+00	1.396667599678039600e+00	1.410809993743896500e+00
1.464950000000000000e+01	1.211700000000000000e+00	1.500300000000000000e+00	1.397309422492981000e+00	1.410951137542724600e+00
1.464589999999999900e+01	1.211200000000000100e+00	1.500100000000000000e+00	1.396709203720092800e+00	1.410702705383300800e+00
1.464220000000000100e+01	1.211000000000000100e+00	1.500200000000000000e+00	1.396437287330627400e+00	1.410773754119873000e+00
1.463860000000000000e+01	1.211400000000000000e+00	1.500100000000000000e+00	1.396862149238586400e+00	1.410658359527587900e+00
1.463500000000000000e+01	1.209900000000000000e+00	1.500100000000000000e+00	1.395182967185974100e+00	1.410711765289306600e+00
1.463139999999999900e+01	1.210499999999999900e+00	1.500100000000000000e+00	1.395812273025512700e+00	1.410990715026855500e+00
1.462770000000000100e+01	1.210700000000000100e+00	1.499900000000000000e+00	1.395962119102478000e+00	1.410492420196533200e+00
1.462400000000000100e+01	1.212199999999999900e+00	1.499900000000000000e+00	1.397579193115234400e+00	1.410537719726562500e+00
1.462040000000000000e+01	1.213100000000000100e+00	1.499900000000000000e+00	1.398502826690673800e+00	1.410798549652099600e+00
1.461680000000000000e+01	1.211300000000000000e+00	1.499900000000000000e+00	1.396513581275939900e+00	1.410683631896972700e+00
1.461320000000000100e+01	1.211200000000000100e+00	1.499800000000000000e+00	1.396358609199523900e+00	1.410626888275146500e+00
1.460950000000000100e+01	1.212199999999999900e+00	1.499700000000000000e+00	1.397427082061767600e+00	1.410529136657714800e+00
1.460590000000000000e+01	1.211200000000000100e+00	1.499700000000000000e+00	1.396280169486999500e+00	1.410420417785644500e+00
1.460220000000000000e+01	1.212399999999999900e+00	1.499700000000000000e+00	1.397559762001037600e+00	1.410626888275146500e+00
1.459859999999999900e+01	1.212800000000000100e+00	1.499700000000000000e+00	1.398010015487670900e+00	1.410565376281738300e+00
1.459500000000000100e+01	1.212900000000000100e+00	1.499600000000000000e+00	1.398046374320983900e+00	1.410392284393310500e+00
1.459140000000000000e+01	1.211600000000000000e+00	1.499700000000000000e+00	1.396586298942565900e+00	1.410815238952636700e+00
1.458770000000000000e+01	1.211300000000000000e+00	1.499500000000000100e+00	1.396243929862976100e+00	1.410486221313476600e+00
1.458400000000000000e+01	1.212399999999999900e+00	1.499400000000000100e+00	1.397382616996765100e+00	1.410765171051025400e+00
1.458039999999999900e+01	1.210499999999999900e+00	1.499300000000000100e+00	1.395290255546569800e+00	1.410334587097168000e+00
1.457680000000000000e+01	1.212599999999999900e+00	1.499300000000000100e+00	1.397545814514160200e+00	1.410408020019531300e+00
1.457310000000000000e+01	1.211900000000000000e+00	1.499200000000000100e+00	1.396756887435913100e+00	1.410346984863281200e+00
1.456950000000000000e+01	1.211800000000000000e+00	1.499300000000000100e+00	1.396577596664428700e+00	1.410499572753906200e+00
1.456579999999999900e+01	1.212299999999999900e+00	1.499200000000000100e+00	1.397115111351013200e+00	1.410531044006347700e+00
1.456220000000000100e+01	1.212100000000000000e+00	1.499200000000000100e+00	1.396850109100341800e+00	1.410298347473144500e+00
1.455850000000000000e+01	1.213800000000000000e+00	1.499100000000000100e+00	1.398643612861633300e+00	1.410451889038085900e+00
1.455480000000000000e+01	1.210800000000000100e+00	1.499000000000000100e+00	1.395383834838867200e+00	1.410319328308105500e+00
1.455120000000000000e+01	1.213700000000000000e+00	1.498899999999999900e+00	1.398467898368835400e+00	1.410080909729003900e+00
1.454759999999999900e+01	1.213000000000000100e+00	1.498899999999999900e+00	1.397670745849609400e+00	1.410296440124511700e+00
1.454390000000000100e+01	1.211300000000000000e+00	1.499000000000000100e+00	1.395823001861572300e+00	1.410639286041259800e+00
1.454030000000000000e+01	1.211900000000000000e+00	1.498799999999999900e+00	1.396428346633911100e+00	1.410082340240478500e+00
1.453670000000000000e+01	1.213800000000000000e+00	1.498799999999999900e+00	1.398420691490173300e+00	1.410309791564941400e+00
1.453309999999999900e+01	1.212499999999999900e+00	1.498799999999999900e+00	1.396988511085510300e+00	1.410408496856689500e+00
1.452940000000000100e+01	1.212399999999999900e+00	1.498699999999999900e+00	1.396850705146789600e+00	1.410044193267822300e+00
1.452570000000000100e+01	1.211800000000000000e+00	1.498599999999999900e+00	1.396124958992004400e+00	1.410118103027343700e+00
1.452210000000000000e+01	1.211600000000000000e+00	1.498699999999999900e+00	1.395900487899780300e+00	1.410254001617431600e+00
1.451850000000000000e+01	1.211600000000000000e+00	1.498499999999999900e+00	1.395887136459350600e+00	1.410067558288574200e+00
1.451490000000000100e+01	1.213500000000000000e+00	1.498499999999999900e+00	1.397893071174621600e+00	1.410118579864502000e+00
1.451120000000000100e+01	1.213300000000000000e+00	1.498499999999999900e+00	1.397622942924499500e+00	1.410164356231689500e+00
1.450760000000000000e+01	1.213000000000000100e+00	1.498400000000000000e+00	1.397272944450378400e+00	1.410218238830566400e+00
1.450400000000000000e+01	1.212599999999999900e+00	1.498400000000000000e+00	1.396813988685607900e+00	1.409976482391357400e+00
1.450029999999999900e+01	1.211800000000000000e+00	1.498400000000000000e+00	1.395899415016174300e+00	1.410355567932128900e+00
1.449670000000000100e+01	1.213400000000000000e+00	1.498400000000000000e+00	1.397610545158386200e+00	1.410385608673095700e+00
1.449290000000000100e+01	1.213000000000000100e+00	1.498200000000000000e+00	1.397143483161926300e+00	1.409742832183837900e+00
1.448930000000000000e+01	1.212499999999999900e+00	1.498200000000000000e+00	1.396551609039306600e+00	1.410140037536621100e+00
1.448570000000000000e+01	1.213200000000000100e+00	1.498200000000000000e+00	1.397280097007751500e+00	1.410057067871093700e+00
1.448199999999999900e+01	1.211600000000000000e+00	1.498200000000000000e+00	1.395468235015869100e+00	1.410162448883056600e+00
1.447840000000000100e+01	1.212800000000000100e+00	1.498100000000000000e+00	1.396750926971435500e+00	1.410044193267822300e+00
1.447480000000000000e+01	1.212199999999999900e+00	1.498100000000000000e+00	1.396068334579467800e+00	1.410104751586914100e+00
1.447120000000000000e+01	1.213600000000000000e+00	1.498000000000000000e+00	1.397560238838195800e+00	1.410253524780273400e+00
1.446749999999999900e+01	1.208700000000000100e+00	1.497900000000000000e+00	1.392196774482727100e+00	1.409726619720459000e+00
1.446390000000000100e+01	1.211800000000000000e+00	1.497900000000000000e+00	1.395553708076477100e+00	1.409996986389160200e+00
1.446030000000000000e+01	1.213000000000000100e+00	1.497900000000000000e+00	1.396804213523864700e+00	1.409915924072265600e+00
1.445660000000000000e+01	1.211200000000000100e+00	1.497800000000000000e+00	1.394802451133728000e+00	1.409701347351074200e+00
1.445299999999999900e+01	1.212699999999999900e+00	1.497900000000000000e+00	1.396408677101135300e+00	1.410277843475341800e+00
1.444929999999999900e+01	1.211900000000000000e+00	1.497800000000000000e+00	1.395472764968872100e+00	1.409939765930175800e+00
1.444570000000000000e+01	1.211600000000000000e+00	1.497800000000000000e+00	1.395130157470703100e+00	1.409895896911621100e+00
1.444210000000000000e+01	1.211900000000000000e+00	1.497700000000000000e+00	1.395431876182556200e+00	1.409901618957519500e+00
1.443849999999999900e+01	1.213100000000000100e+00	1.497600000000000000e+00	1.396698832511901900e+00	1.409882545471191400e+00
1.443479999999999900e+01	1.211700000000000000e+00	1.497600000000000000e+00	1.395125031471252400e+00	1.409813880920410200e+00
1.443120000000000000e+01	1.213100000000000100e+00	1.497500000000000100e+00	1.396627068519592300e+00	1.409787654876709000e+00
1.442750000000000000e+01	1.210399999999999900e+00	1.497500000000000100e+00	1.393651485443115200e+00	1.409784317016601600e+00
1.442390000000000000e+01	1.213400000000000000e+00	1.497500000000000100e+00	1.396872401237487800e+00	1.410059452056884800e+00
1.442029999999999900e+01	1.212599999999999900e+00	1.497400000000000100e+00	1.395938515663147000e+00	1.409833908081054700e+00
1.441670000000000100e+01	1.212199999999999900e+00	1.497400000000000100e+00	1.395503401756286600e+00	1.409733295440673800e+00
1.441310000000000000e+01	1.214800000000000100e+00	1.497400000000000100e+00	1.398231148719787600e+00	1.409965515136718700e+00
1.440940000000000000e+01	1.212499999999999900e+00	1.497300000000000100e+00	1.395717024803161600e+00	1.409742355346679700e+00
1.440579999999999900e+01	1.212299999999999900e+00	1.497300000000000100e+00	1.395491123199462900e+00	1.409929275512695300e+00
1.440210000000000100e+01	1.213400000000000000e+00	1.497200000000000100e+00	1.396656155586242700e+00	1.409664630889892600e+00
1.439850000000000000e+01	1.214199999999999900e+00	1.497100000000000100e+00	1.397480487823486300e+00	1.409633636474609400e+00
1.439490000000000000e+01	1.213600000000000000e+00	1.497200000000000100e+00	1.396794795989990200e+00	1.409854888916015600e+00
1.439120000000000000e+01	1.212100000000000000e+00	1.497000000000000100e+00	1.395124077796936000e+00	1.409527301788330100e+00
1.438760000000000100e+01	1.213300000000000000e+00	1.497000000000000100e+00	1.396390199661254900e+00	1.409872531890869100e+00
1.438390000000000100e+01	1.212900000000000100e+00	1.497000000000000100e+00	1.395924210548400900e+00	1.409792423248291000e+00
1.438030000000000000e+01	1.213000000000000100e+00	1.497000000000000100e+00	1.395997524261474600e+00	1.409690856933593700e+00
1.437670000000000000e+01	1.213800000000000000e+00	1.496799999999999900e+00	1.396824002265930200e+00	1.409569263458252000e+00
1.437299999999999900e+01	1.213300000000000000e+00	1.496799999999999900e+00	1.396241784095764200e+00	1.409482955932617200e+00
1.436940000000000100e+01	1.213800000000000000e+00	1.496799999999999900e+00	1.396762490272522000e+00	1.409602642059326200e+00
1.436570000000000000e+01	1.212100000000000000e+00	1.496699999999999900e+00	1.394861102104187000e+00	1.409511089324951200e+00
1.436210000000000000e+01	1.213100000000000100e+00	1.496699999999999900e+00	1.395891904830932600e+00	1.409532546997070300e+00
1.435849999999999900e+01	1.213600000000000000e+00	1.496599999999999900e+00	1.396432161331176800e+00	1.409690856933593700e+00
1.435479999999999900e+01	1.212800000000000100e+00	1.496699999999999900e+00	1.395534634590148900e+00	1.409634590148925800e+00
1.435120000000000000e+01	1.212499999999999900e+00	1.496499999999999900e+00	1.395194649696350100e+00	1.409572601318359400e+00
1.434760000000000000e+01	1.212900000000000100e+00	1.496599999999999900e+00	1.395564436912536600e+00	1.409837722778320300e+00
1.434390000000000000e+01	1.214800000000000100e+00	1.496400000000000000e+00	1.397556900978088400e+00	1.409391403198242200e+00
1.434019999999999900e+01	1.213100000000000100e+00	1.496499999999999900e+00	1.395663261413574200e+00	1.409611225128173800e+00
1.433660000000000100e+01	1.213200000000000100e+00	1.496300000000000000e+00	1.395757198333740200e+00	1.409312248229980500e+00
1.433300000000000000e+01	1.213600000000000000e+00	1.496300000000000000e+00	1.396158337593078600e+00	1.409193992614746100e+00
1.432940000000000000e+01	1.214299999999999900e+00	1.496200000000000000e+00	1.396889686584472700e+00	1.409343242645263700e+00
1.432569999999999900e+01	1.213200000000000100e+00	1.496300000000000000e+00	1.395640492439270000e+00	1.409458160400390600e+00
1.432210000000000100e+01	1.214499999999999900e+00	1.496200000000000000e+00	1.397012948989868200e+00	1.409415245056152300e+00
1.431840000000000000e+01	1.213600000000000000e+00	1.496100000000000000e+00	1.396003007888793900e+00	1.409328460693359400e+00
1.431480000000000000e+01	1.212900000000000100e+00	1.496000000000000000e+00	1.395213842391967800e+00	1.409180164337158200e+00
1.431119999999999900e+01	1.215500000000000000e+00	1.496200000000000000e+00	1.398003578186035200e+00	1.409801959991455100e+00
1.430749999999999900e+01	1.213500000000000000e+00	1.496100000000000000e+00	1.395763397216796900e+00	1.409520626068115200e+00
1.430390000000000100e+01	1.215200000000000100e+00	1.496000000000000000e+00	1.397564172744751000e+00	1.409407615661621100e+00
1.430030000000000000e+01	1.215900000000000000e+00	1.495900000000000000e+00	1.398304104804992700e+00	1.409363746643066400e+00
1.429660000000000000e+01	1.214399999999999900e+00	1.495900000000000000e+00	1.396660327911377000e+00	1.409317970275878900e+00
1.429299999999999900e+01	1.213500000000000000e+00	1.495800000000000000e+00	1.395647287368774400e+00	1.409338474273681600e+00
1.428940000000000100e+01	1.214399999999999900e+00	1.495800000000000000e+00	1.396571516990661600e+00	1.409321308135986300e+00
1.428580000000000000e+01	1.213600000000000000e+00	1.495700000000000000e+00	1.395670771598815900e+00	1.409083366394043000e+00
1.428210000000000000e+01	1.213000000000000100e+00	1.495700000000000000e+00	1.395017743110656700e+00	1.409433841705322300e+00
1.427849999999999900e+01	1.211100000000000100e+00	1.495600000000000000e+00	1.392917990684509300e+00	1.409235000610351600e+00
1.427490000000000100e+01	1.212599999999999900e+00	1.495600000000000000e+00	1.394525766372680700e+00	1.409261226654052700e+00
1.427120000000000000e+01	1.212599999999999900e+00	1.495600000000000000e+00	1.394466400146484400e+00	1.409617424011230500e+00
1.426760000000000000e+01	1.214900000000000100e+00	1.495500000000000100e+00	1.396900773048400900e+00	1.409111022949218800e+00
1.426399999999999900e+01	1.213500000000000000e+00	1.495500000000000100e+00	1.395360469818115200e+00	1.409434795379638700e+00
1.426030000000000100e+01	1.213400000000000000e+00	1.495400000000000100e+00	1.395210862159729000e+00	1.409128665924072300e+00
1.425670000000000000e+01	1.214100000000000000e+00	1.495300000000000100e+00	1.395911216735839800e+00	1.408922195434570300e+00
1.425300000000000000e+01	1.213900000000000000e+00	1.495400000000000100e+00	1.395690917968750000e+00	1.409368515014648400e+00
1.424940000000000000e+01	1.213100000000000100e+00	1.495400000000000100e+00	1.394757151603698700e+00	1.409206390380859400e+00
1.424579999999999900e+01	1.213900000000000000e+00	1.495200000000000100e+00	1.395595192909240700e+00	1.409244060516357400e+00
1.424220000000000000e+01	1.214499999999999900e+00	1.495100000000000100e+00	1.396262049674987800e+00	1.409018039703369100e+00
1.423850000000000000e+01	1.214900000000000100e+00	1.495100000000000100e+00	1.396584033966064500e+00	1.409010887145996100e+00
1.423490000000000000e+01	1.214199999999999900e+00	1.495000000000000100e+00	1.395804166793823200e+00	1.409005165100097700e+00
1.423129999999999900e+01	1.215600000000000000e+00	1.495100000000000100e+00	1.397286415100097700e+00	1.409159660339355500e+00
1.422760000000000100e+01	1.213600000000000000e+00	1.495000000000000100e+00	1.395077109336853000e+00	1.409132957458496100e+00
1.422400000000000000e+01	1.216000000000000000e+00	1.494899999999999900e+00	1.397613406181335400e+00	1.409041881561279300e+00
1.422030000000000000e+01	1.214199999999999900e+00	1.494899999999999900e+00	1.395618438720703100e+00	1.408992290496826200e+00
1.421669999999999900e+01	1.215400000000000000e+00	1.494799999999999900e+00	1.396890044212341300e+00	1.409161567687988300e+00
1.421310000000000100e+01	1.214199999999999900e+00	1.494899999999999900e+00	1.395578861236572300e+00	1.409365177154541000e+00
1.420940000000000000e+01	1.213400000000000000e+00	1.494799999999999900e+00	1.394692778587341300e+00	1.409140110015869100e+00
1.420580000000000000e+01	1.215100000000000100e+00	1.494699999999999900e+00	1.396453976631164600e+00	1.409002780914306600e+00
1.420219999999999900e+01	1.215100000000000100e+00	1.494799999999999900e+00	1.396441102027893100e+00	1.409237861633300800e+00
1.419849999999999900e+01	1.215700000000000000e+00	1.494699999999999900e+00	1.397055625915527300e+00	1.409277439117431600e+00
1.419480000000000100e+01	1.215400000000000000e+00	1.494599999999999900e+00	1.396680116653442400e+00	1.409028053283691400e+00
1.419120000000000000e+01	1.214800000000000100e+00	1.494599999999999900e+00	1.396000385284423800e+00	1.409060478210449200e+00
1.418760000000000000e+01	1.214699999999999900e+00	1.494699999999999900e+00	1.395862460136413600e+00	1.409271717071533200e+00
1.418390000000000000e+01	1.215200000000000100e+00	1.494599999999999900e+00	1.396372318267822300e+00	1.409161567687988300e+00
1.418030000000000100e+01	1.216900000000000100e+00	1.494400000000000000e+00	1.398171424865722700e+00	1.408992290496826200e+00
1.417670000000000000e+01	1.215200000000000100e+00	1.494400000000000000e+00	1.396285653114318800e+00	1.409009933471679700e+00
1.417300000000000000e+01	1.214100000000000000e+00	1.494400000000000000e+00	1.395068764686584500e+00	1.408968448638916000e+00
1.416940000000000000e+01	1.215500000000000000e+00	1.494400000000000000e+00	1.396533846855163600e+00	1.409073829650878900e+00
1.416580000000000100e+01	1.214100000000000000e+00	1.494300000000000000e+00	1.395007014274597200e+00	1.408830642700195300e+00
1.416210000000000100e+01	1.213300000000000000e+00	1.494200000000000000e+00	1.394113421440124500e+00	1.408857822418212900e+00
1.415850000000000000e+01	1.214399999999999900e+00	1.494100000000000000e+00	1.395257711410522500e+00	1.408831596374511700e+00
1.415490000000000000e+01	1.216000000000000000e+00	1.494000000000000000e+00	1.396934866905212400e+00	1.408563137054443400e+00
1.415119999999999900e+01	1.216399999999999900e+00	1.494000000000000000e+00	1.397311568260192900e+00	1.408616065979003900e+00
1.414760000000000100e+01	1.216399999999999900e+00	1.494000000000000000e+00	1.397296786308288600e+00	1.408839702606201200e+00
1.414400000000000000e+01	1.216100000000000000e+00	1.494000000000000000e+00	1.396938323974609400e+00	1.408806800842285200e+00
1.414040000000000000e+01	1.215300000000000000e+00	1.493900000000000000e+00	1.396014332771301300e+00	1.408797264099121100e+00
1.413669999999999900e+01	1.214299999999999900e+00	1.494000000000000000e+00	1.394915103912353500e+00	1.408969402313232400e+00
1.413310000000000100e+01	1.215000000000000100e+00	1.493900000000000000e+00	1.395623326301574700e+00	1.408800125122070300e+00
1.412940000000000000e+01	1.214499999999999900e+00	1.493800000000000000e+00	1.395058155059814500e+00	1.408887863159179700e+00
1.412570000000000000e+01	1.215200000000000100e+00	1.493700000000000000e+00	1.395763278007507300e+00	1.408682823181152300e+00
1.412210000000000000e+01	1.214599999999999900e+00	1.493700000000000000e+00	1.395107746124267600e+00	1.408889770507812500e+00
1.411849999999999900e+01	1.215300000000000000e+00	1.493700000000000000e+00	1.395765781402587900e+00	1.408781051635742200e+00
1.411480000000000100e+01	1.214299999999999900e+00	1.493700000000000000e+00	1.394697785377502400e+00	1.408749580383300800e+00
1.411120000000000000e+01	1.215500000000000000e+00	1.493500000000000000e+00	1.395929217338562000e+00	1.408774852752685500e+00
1.410760000000000000e+01	1.215600000000000000e+00	1.493500000000000000e+00	1.396014690399169900e+00	1.408469676971435500e+00
1.410389999999999900e+01	1.214499999999999900e+00	1.493400000000000100e+00	1.394805550575256300e+00	1.408758163452148400e+00
1.410030000000000100e+01	1.218100000000000000e+00	1.493500000000000000e+00	1.398576021194458000e+00	1.408825874328613300e+00
1.409670000000000000e+01	1.217300000000000000e+00	1.493500000000000000e+00	1.397714734077453600e+00	1.408868312835693400e+00
1.409310000000000000e+01	1.215500000000000000e+00	1.493400000000000100e+00	1.395748257637023900e+00	1.408836841583252000e+00
1.408930000000000000e+01	1.215400000000000000e+00	1.493400000000000100e+00	1.395604729652404800e+00	1.408784389495849600e+00
1.408569999999999900e+01	1.215400000000000000e+00	1.493400000000000100e+00	1.395572781562805200e+00	1.408940792083740200e+00
1.408210000000000100e+01	1.215500000000000000e+00	1.493300000000000100e+00	1.395648479461669900e+00	1.408813476562500000e+00
1.407850000000000000e+01	1.215800000000000000e+00	1.493300000000000100e+00	1.395920634269714400e+00	1.408624172210693400e+00
1.407480000000000000e+01	1.215300000000000000e+00	1.493200000000000100e+00	1.395358562469482400e+00	1.408837318420410200e+00
1.407119999999999900e+01	1.216000000000000000e+00	1.493200000000000100e+00	1.396104335784912100e+00	1.408809661865234400e+00
