Field	T\dRuOx\n	T\dCernox\n	T\dRuOx\n Corrected	T\dCernox\n Corrected
1.572669999999999900e+01	1.447000000000000100e+00	1.783800000000000100e+00	1.593450188636779800e+00	1.902564048767089800e+00
1.572310000000000100e+01	1.449000000000000100e+00	1.783400000000000100e+00	1.594054698944091800e+00	1.901721000671386700e+00
1.571940000000000000e+01	1.449400000000000000e+00	1.784000000000000000e+00	1.594110488891601600e+00	1.903552055358886700e+00
1.571580000000000000e+01	1.449600000000000000e+00	1.783500000000000100e+00	1.594130754470825200e+00	1.902375221252441400e+00
1.571219999999999900e+01	1.448199999999999900e+00	1.783800000000000100e+00	1.593557834625244100e+00	1.903194904327392600e+00
1.570850000000000100e+01	1.448399999999999900e+00	1.783400000000000100e+00	1.593579053878784200e+00	1.902549266815185500e+00
1.570490000000000000e+01	1.448700000000000100e+00	1.783400000000000100e+00	1.593604803085327100e+00	1.902500152587890600e+00
1.570120000000000000e+01	1.448499999999999900e+00	1.783400000000000100e+00	1.593466043472290000e+00	1.902740478515625000e+00
1.569760000000000000e+01	1.447200000000000000e+00	1.783199999999999900e+00	1.592980027198791500e+00	1.902575016021728500e+00
1.569389999999999900e+01	1.448800000000000100e+00	1.783500000000000100e+00	1.593423008918762200e+00	1.903506278991699200e+00
1.569030000000000100e+01	1.449100000000000100e+00	1.783099999999999900e+00	1.593405485153198200e+00	1.902664661407470700e+00
1.568670000000000000e+01	1.449300000000000000e+00	1.783400000000000100e+00	1.593437552452087400e+00	1.903339385986328100e+00
1.568300000000000000e+01	1.448299999999999900e+00	1.782899999999999900e+00	1.593017697334289600e+00	1.902469635009765600e+00
1.567939999999999900e+01	1.451200000000000000e+00	1.783300000000000100e+00	1.593885898590087900e+00	1.903110504150390600e+00
1.567570000000000100e+01	1.446900000000000100e+00	1.782899999999999900e+00	1.592404723167419400e+00	1.902634620666503900e+00
1.567200000000000100e+01	1.449300000000000000e+00	1.783199999999999900e+00	1.593113660812377900e+00	1.903589248657226600e+00
1.566840000000000000e+01	1.448700000000000100e+00	1.782899999999999900e+00	1.592848896980285600e+00	1.903316020965576200e+00
1.566480000000000000e+01	1.448800000000000100e+00	1.782899999999999900e+00	1.592826366424560500e+00	1.903307914733886700e+00
1.566109999999999900e+01	1.449800000000000000e+00	1.782700000000000000e+00	1.593095064163208000e+00	1.902790546417236300e+00
1.565750000000000100e+01	1.448499999999999900e+00	1.782799999999999900e+00	1.592599749565124500e+00	1.903342247009277300e+00
1.565380000000000000e+01	1.448600000000000100e+00	1.782799999999999900e+00	1.592530250549316400e+00	1.903620243072509800e+00
1.565020000000000000e+01	1.448600000000000100e+00	1.782500000000000000e+00	1.592485070228576700e+00	1.903014183044433600e+00
1.564659999999999900e+01	1.448299999999999900e+00	1.782600000000000000e+00	1.592292428016662600e+00	1.903296947479248000e+00
1.564289999999999900e+01	1.447300000000000000e+00	1.782300000000000000e+00	1.591918230056762700e+00	1.902652263641357400e+00
1.563920000000000100e+01	1.449600000000000000e+00	1.782700000000000000e+00	1.592598438262939500e+00	1.903875827789306600e+00
1.563560000000000000e+01	1.447700000000000000e+00	1.782100000000000000e+00	1.591872334480285600e+00	1.902629375457763700e+00
1.563200000000000000e+01	1.448399999999999900e+00	1.782500000000000000e+00	1.592017054557800300e+00	1.903552532196044900e+00
1.562839999999999900e+01	1.447800000000000000e+00	1.782000000000000000e+00	1.591746091842651400e+00	1.902838706970214800e+00
1.562470000000000100e+01	1.447900000000000000e+00	1.782300000000000000e+00	1.591705799102783200e+00	1.903797149658203100e+00
1.562110000000000000e+01	1.448800000000000100e+00	1.781900000000000000e+00	1.591956853866577100e+00	1.902769565582275400e+00
1.561750000000000000e+01	1.449400000000000000e+00	1.782100000000000000e+00	1.592091917991638200e+00	1.903374195098877000e+00
1.561379999999999900e+01	1.449100000000000100e+00	1.782000000000000000e+00	1.591884255409240700e+00	1.903583049774169900e+00
1.561020000000000100e+01	1.451900000000000000e+00	1.781600000000000100e+00	1.592696547508239700e+00	1.902551651000976600e+00
1.560650000000000000e+01	1.447300000000000000e+00	1.781900000000000000e+00	1.591155767440795900e+00	1.903353691101074200e+00
1.560290000000000000e+01	1.448499999999999900e+00	1.781400000000000100e+00	1.591497302055358900e+00	1.902574539184570300e+00
1.559920000000000000e+01	1.447800000000000000e+00	1.781800000000000100e+00	1.591167569160461400e+00	1.903667926788330100e+00
1.559559999999999900e+01	1.448499999999999900e+00	1.781300000000000100e+00	1.591324806213378900e+00	1.902409076690673800e+00
1.559200000000000100e+01	1.448299999999999900e+00	1.781600000000000100e+00	1.591204643249511700e+00	1.903317928314209000e+00
1.558830000000000000e+01	1.448199999999999900e+00	1.781099999999999900e+00	1.591095209121704100e+00	1.902364730834960900e+00
1.558460000000000000e+01	1.449900000000000000e+00	1.781400000000000100e+00	1.591559171676635700e+00	1.903283119201660200e+00
1.558100000000000000e+01	1.449000000000000100e+00	1.780899999999999900e+00	1.591207027435302700e+00	1.902454376220703100e+00
1.557740000000000100e+01	1.447300000000000000e+00	1.781199999999999900e+00	1.590560555458068800e+00	1.903130531311035200e+00
1.557370000000000100e+01	1.448800000000000100e+00	1.780899999999999900e+00	1.590975880622863800e+00	1.902463912963867200e+00
1.557010000000000000e+01	1.448099999999999900e+00	1.781099999999999900e+00	1.590681195259094200e+00	1.903272628784179700e+00
1.556640000000000000e+01	1.449000000000000100e+00	1.780999999999999900e+00	1.590909838676452600e+00	1.903037548065185500e+00
1.556279999999999900e+01	1.447700000000000000e+00	1.780899999999999900e+00	1.590393543243408200e+00	1.903143882751464800e+00
1.555910000000000100e+01	1.449000000000000100e+00	1.780899999999999900e+00	1.590734124183654800e+00	1.903330802917480500e+00
1.555550000000000000e+01	1.449200000000000000e+00	1.780699999999999900e+00	1.590723872184753400e+00	1.902972698211669900e+00
1.555180000000000000e+01	1.448700000000000100e+00	1.780799999999999900e+00	1.590488433837890600e+00	1.903564929962158200e+00
1.554820000000000000e+01	1.448000000000000000e+00	1.780500000000000000e+00	1.590193510055542000e+00	1.902802944183349600e+00
1.554460000000000100e+01	1.448299999999999900e+00	1.780600000000000000e+00	1.590242624282836900e+00	1.903028011322021500e+00
1.554100000000000000e+01	1.448499999999999900e+00	1.780200000000000000e+00	1.590227365493774400e+00	1.902489662170410200e+00
1.553730000000000000e+01	1.448900000000000100e+00	1.780500000000000000e+00	1.590273141860961900e+00	1.903264045715332000e+00
1.553370000000000000e+01	1.449100000000000100e+00	1.780100000000000000e+00	1.590265989303588900e+00	1.902446746826171900e+00
1.552999999999999900e+01	1.449000000000000100e+00	1.780500000000000000e+00	1.590135097503662100e+00	1.903360843658447300e+00
1.552640000000000100e+01	1.448900000000000100e+00	1.779800000000000000e+00	1.590045452117919900e+00	1.902107238769531300e+00
1.552280000000000000e+01	1.450000000000000000e+00	1.780300000000000000e+00	1.590357184410095200e+00	1.903296470642089800e+00
1.551910000000000000e+01	1.448600000000000100e+00	1.779700000000000100e+00	1.589806914329528800e+00	1.902328968048095700e+00
1.551549999999999900e+01	1.451300000000000000e+00	1.780100000000000000e+00	1.590580940246582000e+00	1.902996063232421900e+00
1.551179999999999900e+01	1.448700000000000100e+00	1.779600000000000100e+00	1.589672207832336400e+00	1.902375698089599600e+00
1.550820000000000000e+01	1.449400000000000000e+00	1.779800000000000000e+00	1.589878797531127900e+00	1.902773380279541000e+00
1.550450000000000000e+01	1.447400000000000000e+00	1.779400000000000100e+00	1.589129447937011700e+00	1.902105808258056600e+00
1.550090000000000000e+01	1.448800000000000100e+00	1.779500000000000100e+00	1.589492559432983400e+00	1.902553558349609400e+00
1.549729999999999900e+01	1.449900000000000000e+00	1.779500000000000100e+00	1.589767813682556200e+00	1.902709960937500000e+00
1.549360000000000100e+01	1.449200000000000000e+00	1.779500000000000100e+00	1.589464783668518100e+00	1.902750015258789100e+00
1.549000000000000000e+01	1.449800000000000000e+00	1.779500000000000100e+00	1.589581370353698700e+00	1.902806282043457000e+00
1.548630000000000000e+01	1.449500000000000000e+00	1.779099999999999900e+00	1.589406371116638200e+00	1.902329444885253900e+00
1.548260000000000000e+01	1.450599999999999900e+00	1.779400000000000100e+00	1.589669346809387200e+00	1.903036594390869100e+00
1.547899999999999900e+01	1.448900000000000100e+00	1.779099999999999900e+00	1.589101910591125500e+00	1.902630805969238300e+00
1.547530000000000100e+01	1.450499999999999900e+00	1.779099999999999900e+00	1.589524388313293500e+00	1.902528762817382800e+00
1.547170000000000000e+01	1.447800000000000000e+00	1.778699999999999900e+00	1.588592052459716800e+00	1.901674270629882800e+00
1.546800000000000000e+01	1.448499999999999900e+00	1.778999999999999900e+00	1.588693261146545400e+00	1.902760982513427700e+00
1.546439999999999900e+01	1.448099999999999900e+00	1.778600000000000000e+00	1.588550567626953100e+00	1.901763439178466800e+00
1.546069999999999900e+01	1.449900000000000000e+00	1.778899999999999900e+00	1.589021563529968300e+00	1.902911186218261700e+00
1.545710000000000100e+01	1.448900000000000100e+00	1.778400000000000000e+00	1.588640451431274400e+00	1.901648998260498000e+00
1.545340000000000000e+01	1.447100000000000100e+00	1.778799999999999900e+00	1.587988734245300300e+00	1.902820587158203100e+00
1.544980000000000000e+01	1.447500000000000000e+00	1.778400000000000000e+00	1.588042974472045900e+00	1.902016162872314500e+00
1.544609999999999900e+01	1.448900000000000100e+00	1.778699999999999900e+00	1.588422417640686000e+00	1.902833461761474600e+00
1.544250000000000100e+01	1.449600000000000000e+00	1.778400000000000000e+00	1.588550686836242700e+00	1.902331352233886700e+00
1.543890000000000000e+01	1.449200000000000000e+00	1.778400000000000000e+00	1.588366746902465800e+00	1.902453422546386700e+00
1.543530000000000000e+01	1.448199999999999900e+00	1.778200000000000000e+00	1.587987542152404800e+00	1.902098178863525400e+00
1.543160000000000000e+01	1.448499999999999900e+00	1.778200000000000000e+00	1.587995052337646500e+00	1.902319908142089800e+00
1.542800000000000100e+01	1.448700000000000100e+00	1.778100000000000000e+00	1.587937712669372600e+00	1.902361869812011700e+00
1.542430000000000100e+01	1.449900000000000000e+00	1.778000000000000000e+00	1.588274002075195300e+00	1.902317047119140600e+00
1.542070000000000000e+01	1.448900000000000100e+00	1.777900000000000000e+00	1.587916374206543000e+00	1.902296543121337900e+00
1.541710000000000000e+01	1.449700000000000000e+00	1.777900000000000000e+00	1.588040232658386200e+00	1.902207851409912100e+00
1.541339999999999900e+01	1.449300000000000000e+00	1.777700000000000100e+00	1.587884783744812000e+00	1.901953220367431600e+00
1.540970000000000100e+01	1.450900000000000100e+00	1.777600000000000100e+00	1.588279485702514600e+00	1.901936531066894500e+00
1.540600000000000100e+01	1.449300000000000000e+00	1.777600000000000100e+00	1.587714672088623000e+00	1.901976108551025400e+00
1.540230000000000000e+01	1.449700000000000000e+00	1.777700000000000100e+00	1.587762117385864300e+00	1.902404308319091800e+00
1.539870000000000000e+01	1.448800000000000100e+00	1.777400000000000100e+00	1.587385654449462900e+00	1.901875495910644500e+00
1.539500000000000000e+01	1.448900000000000100e+00	1.777300000000000100e+00	1.587364315986633300e+00	1.901932716369628900e+00
1.539140000000000100e+01	1.450299999999999900e+00	1.778400000000000000e+00	1.587706565856933600e+00	1.904543876647949200e+00
1.538770000000000100e+01	1.451200000000000000e+00	1.778600000000000000e+00	1.587898850440979000e+00	1.904880523681640600e+00
1.538410000000000000e+01	1.450099999999999900e+00	1.777800000000000000e+00	1.587514638900756800e+00	1.903151988983154300e+00
1.538040000000000000e+01	1.449400000000000000e+00	1.777700000000000100e+00	1.587202787399292000e+00	1.903302669525146500e+00
1.537670000000000000e+01	1.450199999999999900e+00	1.777300000000000100e+00	1.587389230728149400e+00	1.902415275573730500e+00
1.537310000000000100e+01	1.451700000000000000e+00	1.777500000000000100e+00	1.587742567062377900e+00	1.903182506561279300e+00
1.536940000000000100e+01	1.448199999999999900e+00	1.776999999999999900e+00	1.586633205413818400e+00	1.901946544647216800e+00
1.536580000000000000e+01	1.448600000000000100e+00	1.777199999999999900e+00	1.586680412292480500e+00	1.902688503265380900e+00
1.536210000000000000e+01	1.449400000000000000e+00	1.776799999999999900e+00	1.586837768554687500e+00	1.901930332183837900e+00
1.535849999999999900e+01	1.449100000000000100e+00	1.777199999999999900e+00	1.586660981178283700e+00	1.903030872344970700e+00
1.535490000000000100e+01	1.448000000000000000e+00	1.776799999999999900e+00	1.586237311363220200e+00	1.902124404907226600e+00
1.535120000000000000e+01	1.450299999999999900e+00	1.776899999999999900e+00	1.586862444877624500e+00	1.902632713317871100e+00
1.534750000000000000e+01	1.448499999999999900e+00	1.776699999999999900e+00	1.586257219314575200e+00	1.902252674102783200e+00
1.534390000000000000e+01	1.449800000000000000e+00	1.776799999999999900e+00	1.586571812629699700e+00	1.902374744415283200e+00
1.534029999999999900e+01	1.449200000000000000e+00	1.776200000000000000e+00	1.586308836936950700e+00	1.901553630828857400e+00
1.533670000000000000e+01	1.451500000000000000e+00	1.776500000000000000e+00	1.586902976036071800e+00	1.902210235595703100e+00
1.533300000000000000e+01	1.450599999999999900e+00	1.776999999999999900e+00	1.586614131927490200e+00	1.903304100036621100e+00
1.532930000000000000e+01	1.452900000000000100e+00	1.777500000000000100e+00	1.587179064750671400e+00	1.904622077941894500e+00
1.532569999999999900e+01	1.449800000000000000e+00	1.776999999999999900e+00	1.586216568946838400e+00	1.903517246246337900e+00
1.532199999999999900e+01	1.451300000000000000e+00	1.777199999999999900e+00	1.586603522300720200e+00	1.904335021972656300e+00
1.531840000000000000e+01	1.449400000000000000e+00	1.776799999999999900e+00	1.585942029953002900e+00	1.903579235076904300e+00
1.531480000000000000e+01	1.450499999999999900e+00	1.776799999999999900e+00	1.586220741271972700e+00	1.903564453125000000e+00
1.531110000000000000e+01	1.450800000000000100e+00	1.776400000000000000e+00	1.586175680160522500e+00	1.902918815612793000e+00
1.530739999999999900e+01	1.449700000000000000e+00	1.776500000000000000e+00	1.585801243782043500e+00	1.903258800506591800e+00
1.530380000000000100e+01	1.448499999999999900e+00	1.776200000000000000e+00	1.585385799407959000e+00	1.902431011199951200e+00
1.530010000000000000e+01	1.449400000000000000e+00	1.776300000000000000e+00	1.585552215576171900e+00	1.903243064880371100e+00
1.529650000000000000e+01	1.449600000000000000e+00	1.776100000000000000e+00	1.585549235343933100e+00	1.902679443359375000e+00
1.529289999999999900e+01	1.450000000000000000e+00	1.776000000000000000e+00	1.585581660270690900e+00	1.902610301971435500e+00
1.528919999999999900e+01	1.452499999999999900e+00	1.776000000000000000e+00	1.586238265037536600e+00	1.902914047241210900e+00
1.528560000000000100e+01	1.449500000000000000e+00	1.775800000000000000e+00	1.585305094718933100e+00	1.902339458465576200e+00
1.528190000000000000e+01	1.451100000000000100e+00	1.775900000000000000e+00	1.585680961608886700e+00	1.903014183044433600e+00
1.527830000000000000e+01	1.450599999999999900e+00	1.775600000000000100e+00	1.585461378097534200e+00	1.902199268341064500e+00
1.527460000000000000e+01	1.449800000000000000e+00	1.775800000000000000e+00	1.585130572319030800e+00	1.902746200561523400e+00
1.527100000000000100e+01	1.448700000000000100e+00	1.775400000000000100e+00	1.584717869758606000e+00	1.902123928070068400e+00
1.526740000000000000e+01	1.449200000000000000e+00	1.775700000000000100e+00	1.584835648536682100e+00	1.902504444122314500e+00
1.526370000000000000e+01	1.449000000000000100e+00	1.775199999999999900e+00	1.584694981575012200e+00	1.902042388916015600e+00
1.526010000000000000e+01	1.451800000000000000e+00	1.775400000000000100e+00	1.585415840148925800e+00	1.902403831481933600e+00
1.525650000000000100e+01	1.451100000000000100e+00	1.774999999999999900e+00	1.585141777992248500e+00	1.901640415191650400e+00
1.525280000000000100e+01	1.450199999999999900e+00	1.775199999999999900e+00	1.584861874580383300e+00	1.902192592620849600e+00
1.524920000000000000e+01	1.449600000000000000e+00	1.774699999999999900e+00	1.584554672241210900e+00	1.901051998138427700e+00
1.524550000000000000e+01	1.450499999999999900e+00	1.775099999999999900e+00	1.584764122962951700e+00	1.902246952056884800e+00
1.524189999999999900e+01	1.451200000000000000e+00	1.774600000000000000e+00	1.584915637969970700e+00	1.901518821716308600e+00
1.523820000000000100e+01	1.449900000000000000e+00	1.774899999999999900e+00	1.584413290023803700e+00	1.901988983154296900e+00
1.523460000000000000e+01	1.450000000000000000e+00	1.774500000000000000e+00	1.584397077560424800e+00	1.901271343231201200e+00
1.523100000000000000e+01	1.449400000000000000e+00	1.774699999999999900e+00	1.584145307540893600e+00	1.901711463928222700e+00
1.522730000000000000e+01	1.449900000000000000e+00	1.774400000000000000e+00	1.584188938140869100e+00	1.901530742645263700e+00
1.522369999999999900e+01	1.450399999999999900e+00	1.774600000000000000e+00	1.584277391433715800e+00	1.901775836944580100e+00
1.522010000000000000e+01	1.450599999999999900e+00	1.774000000000000000e+00	1.584280252456665000e+00	1.900481700897216800e+00
1.521640000000000000e+01	1.449000000000000100e+00	1.774400000000000000e+00	1.583738327026367200e+00	1.901699542999267600e+00
1.521280000000000000e+01	1.449800000000000000e+00	1.774000000000000000e+00	1.583930969238281300e+00	1.900818824768066400e+00
1.520919999999999900e+01	1.450599999999999900e+00	1.774000000000000000e+00	1.584025502204895000e+00	1.901375293731689500e+00
1.520550000000000100e+01	1.451000000000000100e+00	1.773900000000000000e+00	1.584066152572631800e+00	1.901038646697998000e+00
1.520180000000000000e+01	1.449200000000000000e+00	1.773900000000000000e+00	1.583523511886596700e+00	1.900934696197509800e+00
1.519820000000000000e+01	1.450199999999999900e+00	1.773800000000000000e+00	1.583709716796875000e+00	1.901036262512207000e+00
1.519459999999999900e+01	1.450099999999999900e+00	1.773700000000000100e+00	1.583615660667419400e+00	1.900745868682861300e+00
1.519100000000000100e+01	1.450599999999999900e+00	1.773600000000000100e+00	1.583671092987060500e+00	1.900425434112548800e+00
1.518730000000000000e+01	1.450499999999999900e+00	1.773400000000000100e+00	1.583559513092041000e+00	1.900546073913574200e+00
1.518370000000000000e+01	1.450800000000000100e+00	1.773500000000000100e+00	1.583606123924255400e+00	1.900627136230468700e+00
1.518000000000000000e+01	1.450000000000000000e+00	1.773400000000000100e+00	1.583301186561584500e+00	1.900629520416259800e+00
1.517639999999999900e+01	1.450700000000000100e+00	1.773400000000000100e+00	1.583376407623291000e+00	1.900578975677490200e+00
1.517280000000000100e+01	1.448800000000000100e+00	1.773099999999999900e+00	1.582788825035095200e+00	1.900126457214355500e+00
1.516910000000000000e+01	1.452499999999999900e+00	1.773400000000000100e+00	1.583732366561889600e+00	1.900942325592041000e+00
1.516550000000000000e+01	1.450199999999999900e+00	1.772899999999999900e+00	1.583043932914733900e+00	1.899799346923828100e+00
1.516189999999999900e+01	1.452700000000000100e+00	1.773500000000000100e+00	1.583671212196350100e+00	1.901318550109863300e+00
1.515820000000000100e+01	1.449100000000000100e+00	1.772899999999999900e+00	1.582592010498046900e+00	1.900161743164062500e+00
1.515460000000000000e+01	1.449500000000000000e+00	1.773200000000000100e+00	1.582611322402954100e+00	1.901021480560302700e+00
1.515090000000000000e+01	1.449000000000000100e+00	1.772799999999999900e+00	1.582409739494323700e+00	1.900246143341064500e+00
1.514730000000000000e+01	1.449200000000000000e+00	1.772999999999999900e+00	1.582387447357177700e+00	1.900615215301513700e+00
1.514370000000000100e+01	1.448399999999999900e+00	1.772699999999999900e+00	1.582086324691772500e+00	1.900012016296386700e+00
1.514000000000000100e+01	1.451000000000000100e+00	1.772799999999999900e+00	1.582748413085937500e+00	1.900422096252441400e+00
1.513640000000000000e+01	1.450399999999999900e+00	1.772400000000000000e+00	1.582522749900817900e+00	1.899742126464843700e+00
1.513270000000000000e+01	1.451700000000000000e+00	1.772400000000000000e+00	1.582779169082641600e+00	1.899790287017822300e+00
1.512909999999999900e+01	1.452199999999999900e+00	1.772400000000000000e+00	1.582818984985351600e+00	1.899913311004638700e+00
1.512540000000000100e+01	1.450199999999999900e+00	1.772100000000000000e+00	1.582211852073669400e+00	1.899274826049804700e+00
1.512180000000000000e+01	1.451300000000000000e+00	1.772200000000000000e+00	1.582438468933105500e+00	1.899835586547851600e+00
1.511810000000000000e+01	1.448700000000000100e+00	1.772000000000000000e+00	1.581628561019897500e+00	1.899356842041015600e+00
1.511450000000000000e+01	1.449700000000000000e+00	1.772100000000000000e+00	1.581837654113769500e+00	1.899579048156738300e+00
1.511079999999999900e+01	1.448700000000000100e+00	1.771600000000000100e+00	1.581480622291564900e+00	1.898418426513671900e+00
1.510720000000000100e+01	1.449300000000000000e+00	1.772000000000000000e+00	1.581586003303527800e+00	1.899409770965576200e+00
1.510360000000000000e+01	1.449900000000000000e+00	1.771500000000000100e+00	1.581713080406189000e+00	1.898463249206543000e+00
1.509990000000000000e+01	1.452000000000000000e+00	1.771900000000000000e+00	1.582195639610290500e+00	1.899443149566650400e+00
1.509620000000000000e+01	1.448299999999999900e+00	1.771400000000000100e+00	1.581086158752441400e+00	1.898549079895019500e+00
1.509249999999999900e+01	1.449700000000000000e+00	1.771700000000000100e+00	1.581404566764831500e+00	1.899178504943847700e+00
1.508880000000000100e+01	1.451800000000000000e+00	1.771300000000000100e+00	1.581946134567260700e+00	1.898174285888671900e+00
1.508520000000000000e+01	1.449300000000000000e+00	1.771400000000000100e+00	1.581172466278076200e+00	1.898804187774658200e+00
1.508160000000000000e+01	1.448499999999999900e+00	1.771099999999999900e+00	1.580880522727966300e+00	1.898221015930175800e+00
1.507799999999999900e+01	1.449400000000000000e+00	1.771099999999999900e+00	1.581015229225158700e+00	1.898656368255615200e+00
1.507429999999999900e+01	1.449500000000000000e+00	1.771099999999999900e+00	1.581015229225158700e+00	1.898421287536621100e+00
1.507060000000000100e+01	1.448499999999999900e+00	1.770799999999999900e+00	1.580660820007324200e+00	1.897694587707519500e+00
1.506700000000000000e+01	1.451200000000000000e+00	1.770899999999999900e+00	1.581302285194397000e+00	1.898292541503906300e+00
1.506330000000000000e+01	1.451000000000000100e+00	1.770699999999999900e+00	1.581195831298828100e+00	1.897817134857177700e+00
1.505969999999999900e+01	1.449200000000000000e+00	1.770999999999999900e+00	1.580607771873474100e+00	1.898572444915771500e+00
1.505599999999999900e+01	1.447900000000000000e+00	1.770500000000000000e+00	1.580172657966613800e+00	1.897575855255127000e+00
1.505240000000000000e+01	1.451200000000000000e+00	1.770899999999999900e+00	1.581027388572692900e+00	1.898330688476562500e+00
1.504880000000000000e+01	1.451300000000000000e+00	1.770400000000000000e+00	1.580970883369445800e+00	1.897768974304199200e+00
1.504519999999999900e+01	1.450900000000000100e+00	1.770699999999999900e+00	1.580807209014892600e+00	1.898334980010986300e+00
1.504149999999999900e+01	1.448800000000000100e+00	1.770300000000000000e+00	1.580125570297241200e+00	1.897771358489990200e+00
1.503780000000000100e+01	1.450800000000000100e+00	1.770600000000000000e+00	1.580578327178955100e+00	1.898403167724609400e+00
1.503420000000000000e+01	1.449600000000000000e+00	1.770600000000000000e+00	1.580207586288452100e+00	1.898284912109375000e+00
1.503050000000000000e+01	1.450299999999999900e+00	1.770100000000000000e+00	1.580343484878540000e+00	1.897428989410400400e+00
1.502689999999999900e+01	1.449600000000000000e+00	1.770500000000000000e+00	1.580076217651367200e+00	1.898441314697265600e+00
1.502319999999999900e+01	1.451300000000000000e+00	1.770000000000000000e+00	1.580444335937500000e+00	1.897265911102294900e+00
1.501960000000000100e+01	1.449900000000000000e+00	1.770300000000000000e+00	1.580009460449218800e+00	1.897947311401367200e+00
1.501590000000000000e+01	1.449800000000000000e+00	1.770000000000000000e+00	1.579889178276062000e+00	1.897150516510009800e+00
1.501230000000000000e+01	1.450599999999999900e+00	1.770000000000000000e+00	1.580040574073791500e+00	1.897745609283447300e+00
1.500869999999999900e+01	1.451400000000000000e+00	1.769800000000000000e+00	1.580211758613586400e+00	1.897203445434570300e+00
1.500489999999999900e+01	1.449800000000000000e+00	1.769800000000000000e+00	1.579658985137939500e+00	1.897183418273925800e+00
1.500130000000000100e+01	1.452000000000000000e+00	1.769700000000000100e+00	1.580200552940368700e+00	1.897135257720947300e+00
1.499760000000000000e+01	1.450599999999999900e+00	1.769400000000000100e+00	1.579748034477233900e+00	1.896423816680908200e+00
1.499390000000000000e+01	1.451300000000000000e+00	1.769700000000000100e+00	1.579880833625793500e+00	1.897225379943847700e+00
1.499030000000000000e+01	1.449300000000000000e+00	1.769400000000000100e+00	1.579263806343078600e+00	1.896618843078613300e+00
1.498670000000000100e+01	1.450000000000000000e+00	1.769700000000000100e+00	1.579408526420593300e+00	1.897419929504394500e+00
1.498300000000000100e+01	1.451500000000000000e+00	1.769200000000000100e+00	1.579697847366333000e+00	1.896271705627441400e+00
1.497930000000000000e+01	1.449100000000000100e+00	1.769600000000000100e+00	1.578978180885314900e+00	1.897320747375488300e+00
1.497570000000000000e+01	1.449100000000000100e+00	1.769300000000000100e+00	1.578898906707763700e+00	1.896817684173584000e+00
1.497200000000000000e+01	1.451400000000000000e+00	1.769200000000000100e+00	1.579441905021667500e+00	1.896535396575927700e+00
1.496840000000000100e+01	1.450099999999999900e+00	1.769099999999999900e+00	1.579022645950317400e+00	1.896467685699462900e+00
1.496470000000000100e+01	1.449300000000000000e+00	1.768999999999999900e+00	1.578747510910034200e+00	1.896147251129150400e+00
1.496110000000000000e+01	1.448600000000000100e+00	1.768899999999999900e+00	1.578493595123291000e+00	1.896180152893066400e+00
1.495750000000000000e+01	1.451600000000000000e+00	1.768799999999999900e+00	1.579235315322876000e+00	1.896191596984863300e+00
1.495379999999999900e+01	1.451400000000000000e+00	1.769099999999999900e+00	1.579118728637695300e+00	1.896607398986816400e+00
1.495020000000000100e+01	1.451200000000000000e+00	1.768699999999999900e+00	1.578973412513732900e+00	1.895885944366455100e+00
1.494650000000000000e+01	1.450199999999999900e+00	1.768999999999999900e+00	1.578654408454895000e+00	1.896777153015136700e+00
1.494290000000000000e+01	1.450399999999999900e+00	1.768599999999999900e+00	1.578616142272949200e+00	1.895961284637451200e+00
1.493929999999999900e+01	1.451500000000000000e+00	1.768799999999999900e+00	1.578845262527465800e+00	1.896471977233886700e+00
1.493570000000000100e+01	1.450499999999999900e+00	1.768500000000000000e+00	1.578492522239685100e+00	1.895950317382812500e+00
1.493200000000000000e+01	1.452599999999999900e+00	1.768500000000000000e+00	1.578991174697876000e+00	1.895837306976318400e+00
1.492840000000000000e+01	1.450800000000000100e+00	1.768500000000000000e+00	1.578416824340820300e+00	1.896028995513916000e+00
1.492470000000000000e+01	1.450399999999999900e+00	1.768400000000000000e+00	1.578275561332702600e+00	1.895764827728271500e+00
1.492109999999999900e+01	1.451500000000000000e+00	1.768500000000000000e+00	1.578445196151733400e+00	1.895984649658203100e+00
1.491750000000000000e+01	1.450800000000000100e+00	1.768200000000000000e+00	1.578235626220703100e+00	1.895652770996093700e+00
1.491380000000000000e+01	1.450800000000000100e+00	1.768599999999999900e+00	1.578152179718017600e+00	1.896328926086425800e+00
1.491020000000000000e+01	1.449300000000000000e+00	1.767900000000000000e+00	1.577672600746154800e+00	1.894871234893798800e+00
1.490649999999999900e+01	1.451600000000000000e+00	1.768300000000000000e+00	1.578206062316894500e+00	1.895800590515136700e+00
1.490290000000000100e+01	1.449600000000000000e+00	1.768000000000000000e+00	1.577617406845092800e+00	1.895410537719726600e+00
1.489930000000000000e+01	1.452399999999999900e+00	1.767900000000000000e+00	1.578276753425598100e+00	1.895159721374511700e+00
1.489570000000000000e+01	1.452099999999999900e+00	1.767900000000000000e+00	1.578141212463378900e+00	1.895260810852050800e+00
1.489199999999999900e+01	1.450599999999999900e+00	1.767500000000000100e+00	1.577664613723754900e+00	1.894775867462158200e+00
1.488829999999999900e+01	1.451200000000000000e+00	1.768000000000000000e+00	1.577760219573974600e+00	1.895611763000488300e+00
1.488470000000000000e+01	1.449600000000000000e+00	1.767500000000000100e+00	1.577242970466613800e+00	1.894502639770507800e+00
